Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Season,Player_Clean,Team_Clean,MPG,PPG,RPG,APG,Significant_Player,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Reliable_Advanced_Stats,Current_Salary,Salary_Tier,Salary_Millions,Has_Salary_Data,Points_Per_Million,WinShares_Per_Million,VORP_Per_Million,Career_Stage,Experience,Age_Squared,PTS_per_MP,Efficiency_Score,Top_Team,Age_Group,Performance_vs_Peers,Predicted_Value,Points_Per_Dollar,WinShares_Per_Dollar,VORP_Per_Dollar,Efficiency_Composite,Risk_Adjusted_Efficiency,Contract_Tier,Contract_Recommendation
388.0,Nathan Knight,23.0,ATL,PF,33.0,0.0,279.0,37.0,100.0,0.37,6.0,33.0,0.182,31.0,67.0,0.463,0.4,44.0,55.0,0.8,27.0,45.0,72.0,8.0,9.0,10.0,15.0,22.0,124.0,0.0,,2021,Nathan Knight,ATL,8.454545454545455,3.757575757575758,2.1818181818181817,0.2424242424242424,False,13.9,0.499,0.33,0.55,10.8,17.3,14.1,4.0,1.6,3.2,10.8,21.7,0.1,0.3,0.4,0.07,-2.6,-1.0,-3.7,-0.1,True,,,,False,,,,Rookie/Young,1,529.0,0.4444444444444444,3.0199999999999996,False,Rookie/Young,0.9437499999999999,0.5702299729351036,12.344887484315024,0.03982221769133879,-0.009955554422834698,0.012774474171243437,0.012518984687818568,Unknown,0.07
400.0,Nathan Knight,24.0,MIN,PF,37.0,2.0,267.0,45.0,88.0,0.511,4.0,13.0,0.308,41.0,75.0,0.547,0.534,44.0,60.0,0.733,32.0,53.0,85.0,22.0,7.0,8.0,18.0,42.0,138.0,0.0,,2022,Nathan Knight,MIN,7.216216216216216,3.72972972972973,2.2972972972972974,0.5945945945945946,False,18.7,0.603,0.148,0.682,12.5,21.8,17.1,11.9,1.2,2.9,13.6,20.7,0.6,0.3,1.0,0.171,-0.7,0.1,-0.6,0.1,True,,,,False,,,,Developing,2,576.0,0.5168539325842697,5.47,True,Developing,1.4547872340425532,0.8724375616956863,13.738665103511881,0.09955554422834696,0.009955554422834698,0.02963661996758109,0.028451155168877848,Unknown,0.45
393.0,Nathan Knight,25.0,MIN,C,38.0,0.0,291.0,46.0,81.0,0.568,8.0,22.0,0.364,38.0,59.0,0.644,0.617,39.0,57.0,0.684,22.0,34.0,56.0,13.0,10.0,6.0,21.0,41.0,139.0,0.0,,2023,Nathan Knight,MIN,7.657894736842105,3.657894736842105,1.4736842105263157,0.3421052631578947,False,14.5,0.655,0.272,0.704,8.6,12.8,10.8,6.1,1.6,1.8,16.5,18.7,0.4,0.3,0.7,0.116,-2.4,-0.8,-3.2,-0.1,True,,,,False,,,,Developing,3,625.0,0.47766323024054985,3.3499999999999996,True,Developing,0.6057866184448462,0.384208668961286,13.83822064774023,0.06968888095984288,-0.009955554422834698,0.018943043312859356,0.017806460714087795,Unknown,0.13
481.0,Nathan Mensah,25.0,CHO,C,25.0,0.0,307.0,12.0,28.0,0.429,0.0,0.0,0.0,12.0,28.0,0.429,0.429,9.0,12.0,0.75,29.0,36.0,65.0,9.0,6.0,14.0,14.0,64.0,33.0,0.0,,2024,Nathan Mensah,CHA,12.28,1.32,2.6,0.36,True,5.0,0.496,0.0,0.429,10.3,13.6,11.9,3.7,1.0,4.3,29.6,6.8,0.0,0.2,0.1,0.023,-8.7,-0.1,-8.8,-0.5,True,,,,False,,,,Developing,4,625.0,0.10749185667752444,-1.34,True,Developing,-0.2423146473779385,-0.17492342170735983,3.28533295953545,0.009955554422834698,-0.04977777211417348,-0.010107856452931142,-0.009501385065755274,Unknown,0.01
481.0,Naz Mitrou-Long,26.0,IND,SG,5.0,0.0,47.0,6.0,17.0,0.353,2.0,12.0,0.167,4.0,5.0,0.8,0.412,0.0,0.0,0.0,0.0,7.0,7.0,8.0,1.0,1.0,3.0,2.0,14.0,0.0,,2020,Naz Mitrou-Long,IND,9.4,2.8,1.4,1.6,False,7.8,0.412,0.706,0.0,0.0,16.2,8.2,22.8,1.0,1.9,15.0,18.7,-0.1,0.1,0.0,-0.022,-3.5,2.1,-1.4,0.0,False,,,,False,,,,Developing,0,676.0,0.2978723404255319,1.92,True,Developing,0.5981308411214953,0.32486724412647666,1.3937776191968576,0.0,0.0,0.0009934486147116501,0.0009139727255347182,Unknown,0.01
296.0,Naz Reid,20.0,MIN,C,30.0,11.0,495.0,100.0,243.0,0.412,32.0,97.0,0.33,68.0,146.0,0.466,0.477,37.0,53.0,0.698,34.0,90.0,124.0,35.0,19.0,22.0,22.0,83.0,269.0,0.0,,2020,Naz Reid,MIN,16.5,8.966666666666667,4.133333333333334,1.1666666666666667,True,15.3,0.505,0.399,0.218,7.0,19.9,13.2,11.2,1.8,3.7,7.6,24.0,0.2,0.6,0.8,0.074,-1.6,-0.3,-1.9,0.0,True,,,,False,,,,Rookie/Young,0,400.0,0.5434343434343434,4.02,True,Rookie/Young,0.820408163265306,0.4941223398708895,26.780441397425335,0.07964443538267758,0.0,0.032699498623044915,0.03400747856796671,Unknown,0.2
111.0,Naz Reid,21.0,MIN,C,70.0,15.0,1347.0,304.0,581.0,0.523,61.0,174.0,0.351,243.0,407.0,0.597,0.576,115.0,166.0,0.693,82.0,240.0,322.0,72.0,34.0,76.0,69.0,179.0,784.0,0.0,,2021,Naz Reid,MIN,19.242857142857144,11.2,4.6,1.0285714285714285,True,18.2,0.599,0.299,0.286,6.4,20.0,12.9,8.7,1.2,4.9,9.5,22.5,1.9,1.3,3.2,0.113,-0.1,-0.2,-0.2,0.6,True,,,,False,,,,Rookie/Young,1,441.0,0.5820341499628805,5.640000000000001,True,Rookie/Young,1.1510204081632653,0.6943698973871328,78.05154667502403,0.31857774153071033,0.05973332653700818,0.1270586268893798,0.1295997994271674,Unknown,0.66
172.0,Naz Reid,22.0,MIN,C,77.0,6.0,1215.0,233.0,476.0,0.489,57.0,166.0,0.343,176.0,310.0,0.568,0.549,114.0,149.0,0.765,102.0,199.0,301.0,71.0,40.0,71.0,82.0,172.0,637.0,0.0,,2022,Naz Reid,MIN,15.77922077922078,8.272727272727273,3.909090909090909,0.922077922077922,True,17.2,0.588,0.349,0.313,8.8,18.0,13.3,8.7,1.6,5.6,13.2,21.4,1.5,1.6,3.2,0.125,-0.5,0.5,0.0,0.6,True,,,,False,,,,Rookie/Young,2,484.0,0.5242798353909465,5.3999999999999995,True,Rookie/Young,1.1020408163265305,0.6675122485048293,63.41688167345702,0.31857774153071033,0.05973332653700818,0.11662741643490748,0.11662741643490748,Unknown,0.77
133.0,Naz Reid,23.0,MIN,C,68.0,11.0,1251.0,310.0,577.0,0.537,75.0,217.0,0.346,235.0,360.0,0.653,0.602,86.0,127.0,0.677,73.0,260.0,333.0,77.0,42.0,53.0,92.0,176.0,781.0,0.0,,2023,Naz Reid,MIN,18.397058823529413,11.485294117647058,4.897058823529412,1.1323529411764706,True,18.5,0.617,0.376,0.22,6.6,22.8,14.9,9.6,1.6,3.7,12.7,24.8,1.1,1.9,3.0,0.114,0.3,0.8,1.0,1.0,True,,,,False,,,,Rookie/Young,3,529.0,0.6243005595523581,6.25,True,Rookie/Young,1.2755102040816326,0.7739443200996519,77.75288004233899,0.2986666326850409,0.09955554422834696,0.13476372648597282,0.13206845195625336,Unknown,0.53
82.0,Naz Reid,24.0,MIN,PF,81.0,14.0,1964.0,406.0,851.0,0.477,169.0,408.0,0.414,237.0,443.0,0.535,0.576,109.0,148.0,0.736,73.0,350.0,423.0,106.0,63.0,73.0,111.0,172.0,1090.0,0.0,6MOY-1,2024,Naz Reid,MIN,24.246913580246915,13.45679012345679,5.222222222222222,1.308641975308642,True,16.0,0.595,0.479,0.174,4.4,19.3,12.2,8.3,1.6,3.3,10.8,23.1,1.1,3.8,4.9,0.12,0.4,1.1,1.5,1.7,True,,,,False,,,,Developing,4,576.0,0.554989816700611,5.93,True,Developing,1.577127659574468,0.9312535564199746,108.5155432088982,0.48782216671890016,0.16924442518818983,0.20882822348627816,0.20047509454682702,Unknown,0.57
66.0,Naz Reid,25.0,MIN,C,80.0,17.0,2200.0,426.0,923.0,0.462,175.0,462.0,0.379,251.0,461.0,0.544,0.556,111.0,143.0,0.776,92.0,388.0,480.0,181.0,58.0,72.0,108.0,189.0,1138.0,0.0,6MOY-5,2025,Naz Reid,MIN,27.5,14.225,6.0,2.2625,True,15.8,0.577,0.501,0.155,4.7,19.3,12.1,12.6,1.3,3.0,9.9,21.5,2.4,3.3,5.7,0.125,0.8,0.8,1.6,2.0,True,,,,False,,,,Developing,5,625.0,0.5172727272727272,6.0200000000000005,True,Developing,1.0886075949367089,0.6555838506365659,113.29420933185885,0.5674666021015777,0.19911108845669392,0.2343359921576822,0.22027583262822126,Unknown,0.63
476.0,Neemias Queta,22.0,SAC,C,15.0,0.0,120.0,17.0,38.0,0.447,0.0,0.0,0.0,17.0,38.0,0.447,0.447,11.0,17.0,0.647,14.0,17.0,31.0,6.0,1.0,8.0,6.0,18.0,45.0,0.0,,2022,Neemias Queta,SAC,8.0,3.0,2.066666666666667,0.4,False,12.7,0.495,0.0,0.447,12.6,15.6,14.1,7.2,0.4,5.8,11.7,18.4,0.0,0.1,0.1,0.051,-4.1,-1.0,-5.1,-0.1,False,,,,False,,,,Rookie/Young,2,484.0,0.375,2.2399999999999998,False,Rookie/Young,0.4571428571428571,0.26699261528277024,4.479999490275613,0.009955554422834698,-0.009955554422834698,0.0020644256480885467,0.0020644256480885467,Unknown,0.02
505.0,Neemias Queta,23.0,SAC,C,5.0,0.0,29.0,6.0,9.0,0.667,0.0,0.0,0.0,6.0,9.0,0.667,0.667,0.0,2.0,0.0,5.0,6.0,11.0,1.0,0.0,2.0,1.0,7.0,12.0,0.0,,2023,Neemias Queta,SAC,5.8,2.4,2.2,0.2,False,17.0,0.607,0.0,0.222,19.8,23.5,21.7,5.0,0.0,6.0,9.2,16.1,0.1,0.0,0.1,0.149,-2.6,-0.8,-3.4,0.0,False,,,,False,,,,Rookie/Young,3,529.0,0.41379310344827586,4.08,False,Rookie/Young,0.8326530612244898,0.4969372646774524,1.1946665307401636,0.009955554422834698,0.0,0.002552914021227798,0.002501855740803242,Unknown,0.13
371.0,Neemias Queta,24.0,BOS,C,28.0,0.0,333.0,67.0,104.0,0.644,0.0,0.0,0.0,67.0,104.0,0.644,0.644,20.0,28.0,0.714,53.0,69.0,122.0,20.0,13.0,21.0,13.0,50.0,154.0,0.0,,2024,Neemias Queta,BOS,11.892857142857142,5.5,4.357142857142857,0.7142857142857143,True,22.9,0.662,0.0,0.269,17.9,21.5,19.8,8.5,1.9,5.5,10.1,16.9,1.1,0.7,1.8,0.259,0.4,1.1,1.5,0.3,True,,,,False,,,,Developing,4,576.0,0.4624624624624625,7.4399999999999995,True,Developing,1.345388788426763,0.815736208764139,15.331553811165433,0.17919997961102455,0.02986666326850409,0.05004346026897032,0.04804172185821151,Unknown,0.9
310.0,Neemias Queta,25.0,BOS,C,62.0,6.0,863.0,132.0,203.0,0.65,0.0,3.0,0.0,132.0,200.0,0.66,0.65,46.0,61.0,0.754,89.0,147.0,236.0,45.0,18.0,42.0,40.0,106.0,310.0,0.0,,2025,Neemias Queta,BOS,13.919354838709678,5.0,3.806451612903226,0.7258064516129032,True,16.3,0.674,0.015,0.3,11.2,18.5,14.9,7.4,1.0,4.5,14.8,13.7,1.8,1.4,3.2,0.179,-1.7,1.0,-0.7,0.3,True,2349578.0,Rookie/Min,2.349578,True,131.93858641849727,1.3619466985135202,0.1276825029856425,Developing,5,625.0,0.35921205098493625,4.8,True,Developing,0.8679927667269439,0.5329641796246055,131.93858641849727,1.3619466985135202,0.12768250298564252,0.36309457638044607,0.3413089017976193,Fair,0.88
95.0,Nemanja Bjelica,31.0,SAC,PF,72.0,67.0,2011.0,314.0,653.0,0.481,134.0,320.0,0.419,180.0,333.0,0.541,0.583,69.0,84.0,0.821,111.0,347.0,458.0,203.0,62.0,40.0,99.0,216.0,831.0,0.0,,2020,Nemanja Bjelica,SAC,27.93055555555556,11.541666666666666,6.361111111111111,2.8194444444444446,True,15.7,0.602,0.49,0.129,6.1,19.9,12.8,14.7,1.5,1.9,12.5,17.0,3.4,1.9,5.3,0.127,1.2,0.5,1.8,1.9,True,,,,False,,,,Veteran,0,961.0,0.41322725012431627,6.01,False,Veteran,1.3643586833144157,0.8179372482397879,82.73065725375633,0.5276443844102389,0.18915553403385924,0.2029153480213602,0.16639058537751536,Unknown,0.33
330.0,Nemanja Bjelica,32.0,2TM,PF,37.0,3.0,595.0,89.0,196.0,0.454,27.0,85.0,0.318,62.0,111.0,0.559,0.523,37.0,51.0,0.725,29.0,98.0,127.0,69.0,15.0,5.0,33.0,68.0,242.0,0.0,,2021,Nemanja Bjelica,2TM,16.08108108108108,6.54054054054054,3.4324324324324325,1.864864864864865,True,12.9,0.554,0.434,0.26,5.4,18.5,11.9,16.2,1.2,0.8,13.1,18.4,0.5,0.3,0.9,0.071,-1.4,-0.8,-2.2,0.0,True,,,,False,,,,Veteran,1,1024.0,0.40672268907563025,3.21,True,Veteran,0.728717366628831,0.42412589894060415,24.092441703259965,0.08959998980551227,0.0,0.0324849486461474,0.025987958916917922,Unknown,0.09
250.0,Nemanja Bjelica,33.0,GSW,C,71.0,0.0,1142.0,160.0,342.0,0.468,54.0,149.0,0.362,106.0,193.0,0.549,0.547,59.0,81.0,0.728,62.0,232.0,294.0,159.0,41.0,26.0,87.0,128.0,433.0,0.0,,2022,Nemanja Bjelica,GSW,16.08450704225352,6.098591549295775,4.140845070422535,2.23943661971831,True,14.2,0.573,0.436,0.237,6.1,21.5,14.1,19.8,1.8,2.2,18.7,17.8,1.0,2.1,3.0,0.128,-0.9,2.3,1.4,1.0,True,,,,False,,,,Veteran,2,1089.0,0.37915936952714535,5.08,False,Veteran,1.1079607415485277,0.6716127986011503,43.10755065087424,0.2986666326850409,0.09955554422834696,0.11006943234885463,0.08585415723210661,Unknown,0.27
217.0,Nerlens Noel,25.0,OKC,C,61.0,7.0,1127.0,184.0,269.0,0.684,1.0,3.0,0.333,183.0,266.0,0.688,0.686,80.0,106.0,0.755,91.0,209.0,300.0,57.0,59.0,91.0,66.0,166.0,449.0,0.0,,2020,Nerlens Noel,OKC,18.475409836065573,7.360655737704918,4.918032786885246,0.9344262295081968,True,20.4,0.711,0.011,0.394,9.2,19.9,14.7,7.6,2.5,6.9,17.3,14.9,2.6,2.3,4.9,0.209,-0.3,3.4,3.1,1.5,True,,,,False,,,,Developing,0,625.0,0.39840283939662824,7.649999999999999,True,Developing,1.3833634719710666,0.8418756689752773,44.70043935852779,0.48782216671890016,0.14933331634252045,0.15768209169706138,0.14822116619523767,Unknown,0.89
283.0,Nerlens Noel,26.0,NYK,C,64.0,41.0,1547.0,137.0,223.0,0.614,0.0,3.0,0.0,137.0,220.0,0.623,0.614,50.0,70.0,0.714,142.0,266.0,408.0,46.0,70.0,141.0,65.0,176.0,324.0,0.0,,2021,Nerlens Noel,NYK,24.171875,5.0625,6.375,0.71875,True,14.8,0.638,0.013,0.314,10.1,18.4,14.3,4.1,2.3,8.7,20.4,9.2,1.6,3.6,5.2,0.162,-2.4,3.8,1.4,1.3,True,,,,False,,,,Developing,1,676.0,0.2094376212023271,5.380000000000001,True,Developing,0.972875226039783,0.5834318429137718,32.25599632998442,0.5176888299874043,0.12942220749685107,0.14825579733307023,0.1363953335464246,Unknown,0.63
436.0,Nerlens Noel,27.0,NYK,C,25.0,11.0,562.0,32.0,60.0,0.533,0.0,3.0,0.0,32.0,57.0,0.561,0.533,21.0,30.0,0.7,48.0,93.0,141.0,23.0,30.0,31.0,20.0,67.0,85.0,0.0,,2022,Nerlens Noel,NYK,22.48,3.4,5.64,0.92,True,11.8,0.581,0.05,0.5,9.0,18.1,13.5,5.7,2.7,5.4,21.5,7.3,0.4,1.0,1.5,0.128,-3.1,3.3,0.3,0.3,True,,,,False,,,,Developing,2,729.0,0.1512455516014235,3.75,True,Developing,0.6781193490054249,0.41776133810558935,8.462221259409493,0.14933331634252045,0.02986666326850409,0.0400430178991809,0.036038716109262806,Unknown,0.17
469.0,Nerlens Noel,28.0,2TM,C,17.0,4.0,195.0,13.0,36.0,0.361,1.0,2.0,0.5,12.0,34.0,0.353,0.375,8.0,12.0,0.667,10.0,36.0,46.0,10.0,16.0,10.0,13.0,32.0,35.0,0.0,,2023,Nerlens Noel,2TM,11.470588235294118,2.0588235294117645,2.7058823529411766,0.5882352941176471,True,7.9,0.424,0.056,0.333,5.6,21.0,13.1,6.7,4.0,4.5,23.9,12.0,-0.3,0.3,0.0,0.007,-6.5,2.6,-3.8,-0.1,False,,,,False,,,,Prime,3,784.0,0.1794871794871795,1.1900000000000002,True,Prime,0.21597096188747736,0.10006271237781002,3.484444047992144,0.0,-0.009955554422834698,-0.00034656714246615854,-0.0003049790853702195,Unknown,0.0
412.0,Nic Claxton,20.0,BRK,C,15.0,0.0,187.0,27.0,48.0,0.563,1.0,7.0,0.143,26.0,41.0,0.634,0.573,11.0,21.0,0.524,19.0,25.0,44.0,16.0,1.0,8.0,9.0,14.0,66.0,0.0,,2020,Nic Claxton,BKN,12.466666666666669,4.4,2.933333333333333,1.0666666666666669,True,14.8,0.577,0.146,0.438,10.7,13.6,12.2,12.4,0.3,3.6,13.6,14.8,0.3,0.2,0.5,0.121,-0.7,0.1,-0.7,0.1,False,,,,False,,,,Rookie/Young,0,400.0,0.35294117647058826,4.2700000000000005,False,Rookie/Young,0.8714285714285714,0.5346441184075594,6.5706659190709,0.04977777211417348,0.009955554422834698,0.01602052247740355,0.01666134337649969,Unknown,0.32
346.0,Nic Claxton,21.0,BRK,C,32.0,1.0,594.0,90.0,145.0,0.621,1.0,5.0,0.2,89.0,140.0,0.636,0.624,31.0,64.0,0.484,43.0,123.0,166.0,28.0,23.0,40.0,18.0,68.0,212.0,0.0,,2021,Nic Claxton,BKN,18.5625,6.625,5.1875,0.875,True,16.9,0.612,0.034,0.441,8.4,21.8,15.4,6.4,1.9,5.9,9.4,14.0,1.0,0.9,1.9,0.153,-1.0,1.4,0.4,0.4,True,,,,False,,,,Rookie/Young,1,441.0,0.3569023569023569,5.35,False,Rookie/Young,1.0918367346938773,0.6562443459580962,21.105775376409557,0.18915553403385924,0.03982221769133879,0.05869075127492455,0.05986456630042304,Unknown,0.9
258.0,Nic Claxton,22.0,BRK,C,47.0,19.0,974.0,178.0,264.0,0.674,0.0,0.0,0.0,178.0,264.0,0.674,0.674,54.0,93.0,0.581,91.0,173.0,264.0,43.0,24.0,51.0,38.0,110.0,410.0,0.0,,2022,Nic Claxton,BKN,20.72340425531915,8.72340425531915,5.617021276595745,0.9148936170212766,True,18.6,0.672,0.0,0.352,10.4,18.9,14.8,6.4,1.2,4.7,11.1,15.1,2.3,1.2,3.5,0.171,0.3,0.2,0.5,0.6,True,,,,False,,,,Rookie/Young,2,484.0,0.4209445585215606,5.970000000000001,False,Rookie/Young,1.2183673469387755,0.7366413872461202,40.81777313362226,0.3484444047992144,0.05973332653700818,0.10562351666507915,0.10562351666507915,Unknown,0.89
104.0,Nic Claxton,23.0,BRK,C,76.0,76.0,2271.0,414.0,587.0,0.705,0.0,2.0,0.0,414.0,585.0,0.708,0.705,133.0,246.0,0.541,184.0,518.0,702.0,144.0,65.0,189.0,96.0,212.0,961.0,0.0,DPOY-9,2023,Nic Claxton,BKN,29.88157894736842,12.644736842105264,9.236842105263158,1.894736842105263,True,20.8,0.691,0.003,0.419,9.3,25.1,17.4,9.3,1.4,7.1,12.1,15.4,5.2,4.0,9.2,0.195,0.9,2.2,3.1,2.9,True,,,,False,,,,Rookie/Young,3,529.0,0.4231616028181418,8.33,False,Rookie/Young,1.7,1.1085697216871888,95.67287800344144,0.9159110069007921,0.2887110782622062,0.3067961936579444,0.30066026978478555,Unknown,0.86
132.0,Nic Claxton,24.0,BRK,C,71.0,71.0,2116.0,366.0,582.0,0.629,1.0,5.0,0.2,365.0,577.0,0.633,0.63,108.0,196.0,0.551,193.0,513.0,706.0,147.0,46.0,146.0,93.0,175.0,841.0,0.0,,2024,Nic Claxton,BKN,29.80281690140845,11.845070422535212,9.943661971830986,2.0704225352112675,True,18.7,0.629,0.009,0.337,9.7,27.3,18.2,10.4,1.1,6.2,12.2,15.6,3.5,3.2,6.7,0.152,-0.3,1.5,1.2,1.7,True,,,,False,,,,Developing,4,576.0,0.39744801512287337,6.6499999999999995,False,Developing,1.20253164556962,0.7374331971234805,83.7262126960398,0.6670221463299247,0.16924442518818983,0.22178398973688446,0.21291263014740908,Unknown,0.81
145.0,Nic Claxton,25.0,BRK,C,70.0,62.0,1882.0,320.0,568.0,0.563,5.0,21.0,0.238,315.0,547.0,0.576,0.568,79.0,154.0,0.513,157.0,358.0,515.0,157.0,62.0,100.0,87.0,150.0,724.0,0.0,,2025,Nic Claxton,BKN,26.88571428571429,10.342857142857143,7.357142857142857,2.242857142857143,True,16.5,0.569,0.037,0.271,9.0,22.7,15.5,13.7,1.6,5.3,12.0,16.8,1.8,2.5,4.3,0.11,-1.1,1.5,0.4,1.1,True,25352272.0,Star,25.352272,True,28.557598309137735,0.1696100452062048,0.0433886162155407,Developing,5,625.0,0.3846971307120085,5.510000000000001,False,Developing,0.9963833634719711,0.6024836184056448,28.557598309137738,0.1696100452062048,0.043388616215540764,0.061675792592216346,0.05797524503668336,Overpaid,0.24
503.0,Nick Richards,23.0,CHO,PF,18.0,0.0,63.0,4.0,9.0,0.444,0.0,1.0,0.0,4.0,8.0,0.5,0.444,7.0,11.0,0.636,4.0,7.0,11.0,2.0,0.0,0.0,3.0,7.0,15.0,0.0,,2021,Nick Richards,CHA,3.5,0.8333333333333334,0.6111111111111112,0.1111111111111111,False,5.5,0.542,0.111,1.222,6.8,12.2,9.5,4.2,0.0,0.0,17.8,11.5,0.0,0.0,0.0,0.026,-5.9,-2.1,-8.0,-0.1,False,,,,False,,,,Rookie/Young,1,529.0,0.23809523809523808,-0.79,True,Rookie/Young,-0.246875,-0.12478643867337665,1.4933331634252045,0.0,-0.009955554422834698,-0.0017657794491970872,-0.0017304638602131453,Unknown,0.0
394.0,Nick Richards,24.0,CHO,C,50.0,5.0,367.0,60.0,90.0,0.667,0.0,0.0,0.0,60.0,90.0,0.667,0.667,30.0,43.0,0.698,34.0,52.0,86.0,13.0,9.0,21.0,24.0,51.0,150.0,0.0,,2022,Nick Richards,CHA,7.34,3.0,1.72,0.26,False,15.9,0.689,0.0,0.478,9.7,15.2,12.4,4.9,1.2,5.4,18.1,15.4,0.6,0.3,1.0,0.125,-2.6,-0.2,-2.8,-0.1,True,,,,False,,,,Developing,2,576.0,0.4087193460490463,3.8899999999999997,True,Developing,0.7034358047016274,0.4203495053119448,14.933331634252045,0.09955554422834696,-0.009955554422834698,0.024827769993129085,0.023834659193403922,Unknown,0.25
217.0,Nick Richards,25.0,CHO,C,65.0,9.0,1217.0,197.0,313.0,0.629,1.0,1.0,1.0,196.0,312.0,0.628,0.631,137.0,183.0,0.749,147.0,269.0,416.0,38.0,11.0,71.0,59.0,154.0,532.0,0.0,,2023,Nick Richards,CHA,18.723076923076924,8.184615384615384,6.4,0.5846153846153846,True,18.3,0.676,0.003,0.585,12.6,24.0,18.2,4.5,0.4,5.1,13.0,15.6,2.7,1.5,4.2,0.165,-1.0,-0.2,-1.3,0.2,True,,,,False,,,,Developing,3,625.0,0.4371405094494659,5.180000000000001,True,Developing,0.9367088607594938,0.5669369834852295,52.96354952948059,0.4181332857590573,0.019911108845669396,0.11486966347948137,0.10797748367071248,Unknown,0.8
173.0,Nick Richards,26.0,CHO,C,67.0,51.0,1759.0,260.0,376.0,0.691,0.0,1.0,0.0,260.0,375.0,0.693,0.691,132.0,179.0,0.737,172.0,367.0,539.0,54.0,26.0,74.0,73.0,176.0,652.0,0.0,,2024,Nick Richards,CHA,26.253731343283583,9.73134328358209,8.044776119402986,0.8059701492537313,True,16.7,0.717,0.003,0.476,10.7,24.2,17.2,4.5,0.7,3.9,13.8,13.3,3.8,1.3,5.1,0.14,-1.6,-0.7,-2.3,-0.1,True,,,,False,,,,Developing,4,676.0,0.3706651506537806,4.28,True,Developing,0.7739602169981917,0.4706964073880695,64.91021483688222,0.5077332755645695,-0.009955554422834698,0.13020685101683424,0.11979030293548751,Unknown,0.57
222.0,Nick Richards,27.0,2TM,C,57.0,43.0,1256.0,205.0,347.0,0.591,0.0,2.0,0.0,205.0,345.0,0.594,0.591,119.0,160.0,0.744,148.0,318.0,466.0,49.0,14.0,55.0,81.0,141.0,529.0,0.0,,2025,Nick Richards,2TM,22.035087719298247,9.280701754385966,8.175438596491228,0.8596491228070176,True,16.6,0.634,0.006,0.461,13.1,27.5,20.4,5.9,0.5,4.2,16.3,17.3,1.8,1.2,3.0,0.114,-2.0,-1.3,-3.3,-0.4,True,,,,False,,,,Developing,5,729.0,0.4211783439490446,3.8300000000000005,True,Developing,0.6925858951175408,0.42413548194161793,52.66488289679555,0.2986666326850409,-0.03982221769133879,0.07725900991172915,0.06953310892055624,Unknown,0.53
290.0,Nick Smith Jr.,19.0,CHO,SG,51.0,0.0,729.0,113.0,289.0,0.391,63.0,146.0,0.432,50.0,143.0,0.35,0.5,13.0,15.0,0.867,18.0,54.0,72.0,59.0,10.0,7.0,39.0,55.0,302.0,0.0,,2024,Nick Smith Jr.,CHA,14.294117647058824,5.921568627450981,1.411764705882353,1.156862745098039,True,8.1,0.511,0.505,0.052,2.7,8.6,5.5,12.0,0.7,0.9,11.7,20.3,-0.6,0.1,-0.5,-0.036,-3.1,-2.8,-5.9,-0.7,True,,,,False,,,,Rookie/Young,4,361.0,0.41426611796982166,0.3799999999999997,True,Rookie/Young,0.17117117117117106,0.07390402241931553,30.065774356960784,-0.04977777211417348,-0.06968888095984288,-0.00688814810902616,-0.0073014369955677295,Unknown,0.0
192.0,Nick Smith Jr.,20.0,CHO,SG,60.0,27.0,1369.0,222.0,568.0,0.391,104.0,306.0,0.34,118.0,262.0,0.45,0.482,43.0,46.0,0.935,13.0,115.0,128.0,145.0,17.0,6.0,82.0,79.0,591.0,0.0,,2025,Nick Smith Jr.,CHA,22.816666666666663,9.85,2.1333333333333333,2.4166666666666665,True,8.3,0.502,0.539,0.081,1.0,9.1,5.0,16.7,0.6,0.4,12.2,20.8,-0.9,0.3,-0.5,-0.019,-3.2,-2.6,-5.7,-1.3,True,2710680.0,Rookie/Min,2.71068,True,218.0264730621099,-0.184455560966252,-0.4795844585122552,Rookie/Young,5,400.0,0.4317019722425128,0.26000000000000023,True,Rookie/Young,0.11711711711711724,0.06609550809670771,218.0264730621099,-0.184455560966252,-0.47958445851225523,-0.012456911762514428,-0.012955188233015006,Fair,0.0
297.0,Nickeil Alexander-Walker,21.0,NOP,SG,47.0,1.0,591.0,98.0,266.0,0.368,46.0,133.0,0.346,52.0,133.0,0.391,0.455,25.0,37.0,0.676,9.0,75.0,84.0,89.0,17.0,8.0,54.0,57.0,267.0,0.0,,2020,Nickeil Alexander-Walker,NOR,12.574468085106384,5.680851063829787,1.7872340425531914,1.893617021276596,True,8.9,0.473,0.5,0.139,1.6,13.5,7.5,21.1,1.3,1.1,16.1,23.3,-0.7,0.4,-0.2,-0.02,-3.2,-1.4,-4.6,-0.4,True,,,,False,,,,Rookie/Young,0,441.0,0.4517766497461929,1.13,True,Rookie/Young,0.509009009009009,0.2844469821544395,26.581330308968642,-0.019911108845669396,-0.03982221769133879,0.0042229563034982855,0.004307415429568251,Unknown,0.01
